Entity,AttributeName,Attribute
异丁胺,沸点,68
贵州省,下辖地区,贵阳
华鲮,界,动物界
披发虫,界,动物界
披发虫,门,原生动物门
披发虫,纲,鞭毛纲
生猪,中文学名,猪
生猪,界,动物界
刺参,界,动物界
刺参,属,刺参属
钢盔,导演,塞缪尔
钢盔,上映地区,美国
钢盔,语言版本,英语
论语,文字类型,文言文
巴杰,所属地区,突尼斯
多花蔷薇,中文学名,野蔷薇
多花蔷薇,界,植物界
多花蔷薇,种,野蔷薇
《中国水产》,类别,水产
《中国水产》,语种,汉语
《中国水产》,创刊时间,1956年
飞蛾槭,界,植物界
山南,行政类别,地级市
山南,地方方言,藏语
党组,类型,政府组织
游蛇科,界,动物界
碎米荠,界,植物界
贝特洛,性别,男
贝特洛,出生地,巴黎
贝特洛,国籍,法国
贝特洛,职业,化学家
钌,序号,44
钌,周期,5
汗血马,界,动物界
汗血马,门,脊索动物门
汗血马,亚门,脊椎动物亚门
汗血马,纲,哺乳纲
汗血马,亚纲,真兽亚纲
汗血马,目,奇蹄目
汗血马,科,马科
汗血马,属,马属
汗血马,种,马
汗血马,分布区域,土库曼斯坦
双季稻,界,植物界
双季稻,门,被子植物门
双季稻,纲,单子叶植物纲
双季稻,目,禾本目
双季稻,科,禾本科
双季稻,属,稻属
恕,笔画,10
恕,部首,心
麛,笔画,20
麛,部首,鹿
麛,部首笔划,11
西洋山梅花,界,植物界
西洋山梅花,门,被子植物门
西洋山梅花,纲,双子叶植物纲
西洋山梅花,亚纲,蔷薇亚纲
西洋山梅花,目,蔷薇目
西洋山梅花,科,虎耳草科
焙,笔画,12
焙,部首,火
秀英花,中文别名,素方花
秀英花,界,植物界
秀英花,门,被子植物门
秀英花,纲,单子叶植物纲
秀英花,目,唇形目
秀英花,科,木樨科
秀英花,属,素馨属
牛力,国籍,中国
香云纱,分类,面料
五堡乡,知名产业,农业
柱花草,界,植物界
柱花草,门,被子植物门
柱花草,纲,双子叶植物纲
柱花草,目,豆目
柱花草,科,豆科
蒙彼利埃大学,所属地区,法国
竹柏科,界,植物界
竹柏科,门,裸子植物门
安全期,英文名,Rhythm
Inc,所属地区,银川市
Inc,营业类型,公共事业
秭归,中文名,秭归县
秭归,火车站,宜昌东站
秭归,行政类别,县
秭归,行政类别,县
郴州市,行政类别,地级市
郴州市,行政类别,地级市
金溪,所属地区,抚州市
金溪,地方方言,赣语
监,笔画,10
监,部首,皿
泉声,性别,男
泉声,国籍,中国
达尔文,出生地,普雷斯顿
达尔文,血型,O
达尔文,国籍,英国
达尔文,信 仰,唯物主义
椴树属,界,植物界
Mushroom,界,植物界
Mushroom,亚门,担子菌亚门
Mushroom,目,伞菌目
凉燥,发病部位,皮肤
金佛山方竹,界,植物界
吕四,行政类别,镇
慢,笔画,14
细胞膜,又称,细胞质膜
PASCAL语言,创始时间,1983年
PASCAL语言,英文名,Pascal
张际中,出生日期,1910年
张际中,性别,男
张际中,国籍,中国
棘头虫属,界,动物界
棘头虫属,纲,古棘头虫纲
棘头虫属,目,棘吻目
棘头虫属,科,棘吻科
苗栗县,建立时间,1887年
千叶县,所属地区,日本
马普,性别,男
马普,国籍,中国
马普,民族,汉族
遵义,中文名,遵义市
遵义,别称,播州
遵义,政府驻地,汇川区
遵义,行政类别,地级市
格陵兰,英文名,Greenland
格陵兰,别名,格林兰
格陵兰,所属洲,北美洲
格陵兰,国庆日,4月16日
格陵兰,国际域名缩写,.gl
格陵兰,所属国家,丹麦
血球计数板,材 质,玻璃
米猪肉,主要原料,猪肉
草桂花,中文学名,紫罗兰
草桂花,界,植物界
草桂花,种,紫罗兰
王水,外观,液体
卷口鱼,界,动物界
六里坪,所在地,承德
六里坪,类别,风景名胜
六里坪,票价,50
指数,外文名,index
枫树叶,界,植物界
枫树叶,门,被子植物门
枫树叶,纲,双子叶植物纲
枫树叶,科,槭树科
枫树叶,属,槭属
调节器,英文名,regulator
大围山,地理位置,湖南
大围山,建造时期,2006年
磐,笔画,15
磐,部首,石
滇马,界,动物界
滇马,门,脊索动物门
滇马,纲,哺乳纲
矫,笔画,11
矫,部首,矢
栾树,界,植物界
栾树,门,被子植物门
栾树,纲,双子叶植物纲
栾树,亚纲,蔷薇亚纲
栾树,目,无患子目
栾树,科,无患子科
栾树,属,栾树属
黄桦,民族,汉族
黄桦,国籍,中国
陆田,性别,男
陆田,国籍,中国
文献综述,营业类型,公共事业
容县,别称,容州
容县,行政类别,县
隐角鹿,中文学名,毛冠鹿
隐角鹿,界,动物界
隐角鹿,种,毛冠鹿
高血压病,传染病,否
高血压病,就诊科室,内科
寒潮天气,中文名,寒潮
寒潮天气,别 名,寒流
JEM,性别,女
文化大革命,别称,文革
麻黄碱,药品类别,生物碱
非洲堇,界,植物界
非洲堇,科,苦苣苔科
非洲堇,纲,双子叶植物纲
非洲堇,目,管状花目
非洲堇,科,苦苣苔科
非洲堇,分布区域原产地：,非洲
皮下脂肪,属 性,脂肪组织
科拉半岛,所属国家,俄国
补液量,通过,静脉
剑,笔画,9
陈椿庭,性别,男
陈椿庭,出生地,江苏
陈椿庭,民族,汉
陈椿庭,国籍,中国
粘细菌,革兰氏染色,阴性
昆虫学概论,语种,简体中文
昆虫学概论,开本,16
昆虫学概论,出版时间,2009年
原鞘亚目,界,动物界
按察使,性 质,官名
布尔,中文名,乔治·布尔
布尔,籍贯,英国
布尔,职业,数学家
布尔,逝世地,科克
冠群芳,界,植物界
冠群芳,门,被子植物门
冠群芳,纲,双子叶植物纲
冠群芳,目,虎耳草目
冠群芳,科,芍药科
冠群芳,属,芍药属
冠群芳,种,牡丹
西藏红豆杉,界,植物界
西藏红豆杉,科,红豆杉科
西藏红豆杉,属,红豆杉属
王明俊,籍贯,天津市
王明俊,出生地,天津市
王明俊,民族,汉族
王明俊,国籍,中国
陈法,国籍,中国
陈法,去世日期,1766年
藤稔,界,植物界
藤稔,属,葡萄属
藤稔,种,葡萄
尧韭,中文学名,石菖蒲
尧韭,界,植物界
林木,国 籍,中国
林木,出生日期,1929年
林木,毕业院校,师范学校
边,笔画,5
辽宁省图书馆,所在地,辽宁省
浮游动物,界,动物界
老枪谷,界,植物界
老枪谷,门,被子植物门
老枪谷,纲,双子叶植物纲
老枪谷,科,苋科
老枪谷,属,苋属
岩白菜,界,植物界
棉盲蝽,界,动物界
棉盲蝽,纲,昆虫纲
棉盲蝽,目,半翅目
棉盲蝽,科,盲蝽科
贷,笔画,9
贷,部首,贝
墨尔本,地理位置,澳大利亚
墨尔本,地方特产,金矿
墨尔本,地方方言,英语
墨尔本,著名学校,墨尔本大学
墨尔本,城市类别,首府
威远县,行政类别,县
总线,英文名,bus
总线,类型,电线
二月兰,中文学名,诸葛菜
二月兰,界,植物界
二月兰,门,被子植物门
二月兰,亚纲,五桠果亚纲
二月兰,科,十字花科
二月兰,属,诸葛菜属
二月兰,种,诸葛菜
三仁汤,药品类别,中药
毖,笔画,9
毖,部首,比
西岳,中文名,华山
西岳,类别,山岭
菌,笔画,11
昏迷,发病部位,头部
面神经麻痹,传染病,否
面神经麻痹,发病部位,面部
中华蜜蜂,界,动物界
雪鸡,界,动物界
王方庆,性别,男
王方庆,所处时代,唐朝
王方庆,民族族群,汉族
王方庆,去世日期,702年
王方庆,谥号,贞
面包,外文名,bread
面包,防腐剂,是
布克,民族,汉族
布克,国籍,中国
撒丁岛,所属地区,意大利
美国白蛾,界,动物界
鲍姆,性别,男
鲍姆,国籍,美国
海猪,界,动物界
海猪,科,鼠海豚科
元宝山,景区类型,山岳
元宝山,省份,河北
元宝山,保护级别,3A
元宝山,所在地,邯郸
元宝山,开放时间,全天
元宝山,票价,178
Leon,导演,吕克·贝松
Leon,编剧,吕克·贝松
Leon,画面颜色,彩色
嗜皮菌病,临床表现,丘疹
嗜皮菌病,发病部位,全身
城镇居民,简 称,市民
周定王,国籍,中国
周定王,职业,国王
埃里克森,性别,男
埃里克森,国籍,瑞典
木荷属,界,植物界
汕头,中文名,汕头市
汕头,行政类别,地级市
汕头,行政类别,地级市
哈密瓜,界,植物界
哈密瓜,门,被子植物门
哈密瓜,纲,双子叶植物纲
哈密瓜,目,葫芦目
哈密瓜,科,葫芦科
哈密瓜,属,甜瓜属
哈密瓜,种,甜瓜
昆虫纲,外文名,Insecta
昆虫纲,界,动物界
松叶蕨,界,植物界
松叶蕨,门,蕨类植物门
鹿韭,中文学名,牡丹
鹿韭,界,植物界
被告,发行语言,国语
螺钿,保护级别,工艺品
伊斯兰教,创始人,穆罕默德
伊斯兰教,发源地,阿拉伯半岛
伊斯兰教,代表人物,穆罕默德
日本桤木,界,植物界
粤东,区域中心城市,汕头市
白血球,中文名,白细胞
白血球,专业名称,leukocyte
环糊精,缩写,CD
雷维尔,性别,男
雷维尔,国籍,巴西
雷维尔,运动项目,足球
塞浦路斯,货币,欧元
塞浦路斯,所属洲,亚洲
塞浦路斯,首都,尼科西亚
塞浦路斯,国家代码,CY
拐,笔画,8
酸刺,中文学名,沙棘
酸刺,界,植物界
酸刺,属,沙棘属
牛至,界,植物界
银鲫,界,动物界
银鲫,亚科,野鲮亚科
银鲫,种,鲫鱼
宋体,出现时间,宋
玫瑰木,界,植物界
玫瑰木,分布区域,海南
炒面,分类,面食
花文鱼,界,动物界
花文鱼,门,脊索动物门
花文鱼,亚门,脊椎动物亚门
花文鱼,纲,鱼纲
花文鱼,亚纲,硬骨鱼纲
花文鱼,目,鲤形目
花文鱼,科,鲤科
西番莲,界,植物界
夏威夷果,界,植物界
夏威夷果,门,被子植物门
夏威夷果,纲,双子叶植物纲
夏威夷果,目,山龙眼目
夏威夷果,科,山龙眼科
海雀科,界,动物界
犁,繁体,犂
犁,笔画,11
犁,部首,牛
tin,中文名称,锡
tin,符号,Sn
tin,周期,5
木兰目,界,植物界
outlet,首创地,美国
蝗科,界,动物界
哈里曼,性别,男
哈里曼,国籍,爱尔兰
哈里曼,运动项目,足球
海葱,中文学名,虎眼万年青
海葱,界,植物界
海葱,科,百合科
李云河,国籍,中国
印楝素,界,植物界
印楝素,科,楝科
事与愿违,用法,中性
冬寒菜,中文学名,蔓锦葵
冬寒菜,界,植物界
冬寒菜,科,锦葵科
冬寒菜,种,蔓锦葵
铗,笔画,11
扬子江,所属水系,长江
崇,笔画,11
崇,部首,山
脓,笔画,10
脓,部首,月
佛手椒,中文学名,五色椒
佛手椒,界,植物界
佛手椒,种,辣椒
棒花鱼,界,动物界
棒花鱼,亚门,脊椎动物亚门
色盲,就诊科室,五官科
色盲,多发群体,男性
苏红,民族,汉族
苏红,国籍,中国
苏红,出生地,北京
nH,外文名,NH
nH,创建时间,1952年
Forest,英文名,forest
LG,创建地点,首尔
新贵,公司地址,深圳市
刀螂,中文学名,螳螂
刀螂,界,动物界
奇点,提出时间,1970年
奇点,应用学科,物理学
顶蕊三角咪,界,植物界
顶蕊三角咪,科,黄杨科
伏尔加,产地,俄罗斯
细叶苔草,界,植物界
细叶苔草,纲,双子叶植物纲
细叶苔草,科,莎草科
细叶苔草,属,苔草属
原绿藻,界,原生生物界
原绿藻,门,原核生物
锣,笔画,13
大果红杉,界,植物界
木贼科,界,植物界
木贼科,纲,石松纲
陈守良,性别,男
陈守良,民族,汉
陈守良,血型,O
陈守良,国籍,中国
陈守良,毕业院校,清华大学
中,,丨
中,总笔画,4
Indian,语言,英语
山梨醇,熔点,95
振幅,应用学科,物理
罗斯托克,所属地区,德国
熊猴,界,动物界
熊猴,门,哺乳纲
熊猴,纲,哺乳纲
熊猴,目,灵长目
熊猴,属,猕猴属
腐霉科,界,真菌界
版,笔画,8
版,部首,片
精神恍惚,反义词,神采奕奕
右安门,开放时间,无
烹,笔画,11
董棕,界,植物界
董棕,科,棕榈科
董棕,属,棕榈属
玻,笔画,9
玻,部首,王
卫运河,所在洲,亚洲
卫运河,长度,157
Sr,中文名称,锶
Sr,周期,5
Sr,元素分区,s
羊草,界,植物界
羊草,科,禾本科
羊草,属,赖草属
陆风,组织形式,合伙企业
陆风,所属行业,汽车
镗,外文名,boring
镗,笔画,16
草蛉科,界,动物界
草蛉科,目,脉翅目
额济纳旗,别称,额济纳
额济纳旗,建立时间,1950年
额济纳旗,地方方言,蒙古语
额济纳旗,建立时间,1950年
额济纳旗,地方方言,蒙古语
额济纳旗,行政类别,旗
同季,性别,男
同季,所处时代,宋代
同季,去世日期,1173年
同季,国籍,中国
楸子,界,植物界
李瑞华,国籍,中国
甲藻门,界,动物界
苍山大蒜,界,植物界
苍山大蒜,亚纲,百合亚纲
苍山大蒜,目,百合目
苍山大蒜,科,百合科
光学,出版社,清华大学出版社
紫叶草,中文学名,紫露草
紫叶草,界,植物界
紫叶草,种,紫露草
简讯,简称,SMS
苏联大白猪,界,动物界
苏联大白猪,门,脊索动物门
苏联大白猪,亚门,脊椎动物亚门
苏联大白猪,纲,哺乳纲
苏联大白猪,目,偶蹄目
苏联大白猪,属,猪属
南豆,中文学名,扁豆
南豆,界,植物界
南豆,种,扁豆
复,笔画,9
海豚,界,动物界
海豚,门,脊索动物门
海豚,亚门,脊椎动物亚门
海豚,纲,哺乳纲
海豚,亚纲,真兽亚纲
海豚,目,鲸目
海豚,亚目,齿鲸亚目
海豚,科,海豚科
陆凯,地区,浙江
陆凯,行业,医生
杜玉祥,国籍,中国
杜玉祥,职业,教育
武安市,建立时间,1988年
武安市,行政类别,县级市
武安市,行政类别,县级市
生化药理学,语种,简体中文
生化药理学,出版时间,2004年
民丰县,地方方言,维吾尔语
Code,学科,密码学
球茎大麦,界,植物界
石髓,统称,玛瑙
尺,笔画,4
尺,部首,尸
废旧物资,中文名,物资
胡斯,地区,上海
胡斯,行业,医生
怀中,类型,高中
原羚,界,动物界
原羚,门,脊索动物门
原羚,纲,哺乳纲
原羚,目,偶蹄目
原羚,科,牛科
原羚,属,原羚属
家鹅,界,动物界
Golden,英文名,golden
灰林鸮,界,动物界
外耳,学科,医学
黑叶猴,界,动物界
黑叶猴,亚目,简鼻亚目
沙坪水库,类型,水库
宿松,中文名,宿松县
宿松,行政类别,县
宿松,行政类别,县
泡桐,界,植物界
电解质,属性,化合物
葡萄,界,植物界
垣,笔画,9
垣,部首,土
垣,部首笔划,3
毛皮,类型,服饰
老河口,行政类别,县级市
芭蕉叶,界,植物界
芭蕉叶,科,芭蕉科
多花紫藤,界,植物界
多花紫藤,门,被子植物
多花紫藤,科,蝶形花科
多花紫藤,属,紫藤属
电解,应用学科,化学
电解,适用领域范围,电化学
公社,上映地区,丹麦
公社,语言版本,丹麦语
公社,画面颜色,彩色
公社,制片地点,丹麦
邵章,去世日期,1953年
邵章,职业,文学
江油,友好城市,绵阳市
江油,地域名人,李白
江油,行政类别,县级市
江油,行政类别,县级市
Aviation,国籍,美国
Aviation,籍贯,美国
Aviation,职业,歌手
除虫菊,界,植物界
黄炎培,国籍,中国
植物化学保护,语种,中文
黄蜻,界,动物界
黄蜻,门,节肢动物门
黄蜻,纲,昆虫纲
黄蜻,目,蜻蜓目
蛤蜊,别名,蛤
蛤蜊,界,动物界
蛤蜊,目,帘蛤目
终,笔画,8
终,部首笔划,3
硬头黄竹,界,植物界
周处,民族族群,汉族
周处,出生日期,236年
周处,去世日期,297年
周处,谥 号,孝
RC,性别,男
RC,国籍,中国
RC,民族,汉
雁门关,所属国家,中国
雁门关,建造年代,唐初
雁门关,类别,名胜古迹
桥式电路,隶属,整流电路
乍浦,类别,古镇
乍浦,所在地,绍兴
尖果白蜡,界,植物界
尖果白蜡,门,被子植物门
尖果白蜡,纲,双子叶植物纲
尖果白蜡,科,木犀科
淡水,中文名,淡水区
淡水,行政区类别,市辖区
淡水,方 言,台湾话
淡水,市 花,茶花
nova,出现,游戏
卫生部,办公驻地,北京
沱江,所在地,吉首市
沱江,类别,风景名胜
荸荠,界,植物界
荸荠,门,被子植物门
荸荠,纲,单子叶植物纲
荸荠,目,莎草目
荸荠,科,莎草科
荸荠,属,荸荠属
荸荠,生态习性,水生植物
荸荠,土 壤,沙壤土
荸荠,原产地,印度
珂,笔画,9
珂,部首,王
南宁,中文名,南宁市
南宁,所属地区,广西壮族自治区
南宁,行政类别,地级市
松江鲈鱼,界,动物界
松江鲈鱼,门,脊索动物门
松江鲈鱼,亚门,脊椎动物亚门
松江鲈鱼,纲,硬骨鱼纲
松江鲈鱼,目,鲉形目
松江鲈鱼,科,杜父鱼科
PEG,中文名称,聚乙二醇
青稞,界,植物界
青稞,族,小麦族
青稞,门,被子植物门
青稞,亚门,被子植物亚门
青稞,纲,单子叶植物纲
青稞,目,禾本目
青稞,科,禾本科
青稞,亚科,早熟禾亚科
青稞,属,大麦属
龙牙,魔法,28
龙牙,重量,25
蝻,笔画,15
蝻,部首,虫
瞻,笔画,18
瞻,部首,目
瞻,部首笔划,5
香竹,界,植物界
香竹,分布区域,云南
弯管花,界,植物界
大良镇,所属市,佛山市
诺,笔画,10
亚马孙热带雨林,地理位置,亚马逊盆地
亚马孙热带雨林,气候条件,热带雨林气候
亚马孙热带雨林,著名景点,亚马逊河
亚马孙热带雨林,所属地区,南美洲
性格,英文名,nature
圆孢虫霉,界,真菌界
圆孢虫霉,纲,藻状菌纲
濠江,流域面积,111
芸香属,界,植物界
白头蝰,界,动物界
蚁后,界,动物界
慢性胃炎,季节分布,四季
慢性胃炎,传染病,否
慢性胃炎,疫苗预防,否
慢性胃炎,就诊科室,内科
慢性胃炎,是否进入医保,是
骨裂,季节分布,四季
骨裂,传染病,否
筌,笔画,12
筌,部首,竹
螟蛉绒茧蜂,界,动物界
草地风毛菊,界,植物界
国防部,办公驻地,北京
国防部,性质,国务院组成部门
国防部,组织上级机构,中华人民共和国国务院
杨圆蚧,界,动物界
杨圆蚧,门,节肢动物门
杨圆蚧,纲,昆虫纲
杨圆蚧,目,同翅目
杨圆蚧,科,盾蚧科
Runner,语言,日语
短尾猴,界,动物界
短尾猴,门,脊椎动物门
短尾猴,纲,哺乳纲
短尾猴,目,灵长目
短尾猴,科,猴科
短尾猴,属,猕猴属
科学出版社,总部所在地,北京
鼻毛,所属感觉,触觉
鼻毛,领 域,医学
铁力木,中文学名,蒲葵
铁力木,界,植物界
铁力木,门,被子植物门
铁力木,纲,单子叶植物纲
铁力木,科,棕榈科
铁力木,属,蒲葵属
铁力木,种,蒲葵
香蕉交脉蚜,界,动物界
香蕉交脉蚜,目,同翅目
惠崇,职业,僧人
山核桃,界,植物界
铁芒萁,界,植物界
铁芒萁,门,蕨类植物门
铁芒萁,属,芒萁属
沭河,所在洲,亚洲
压力表,行业,工业
畜产品,部门,农业部
骨关节疾病,中文名,骨关节炎
骨关节疾病,传染病,否
骨关节疾病,发病部位,关节软骨
中国孢子植物志,语种,中文
中国孢子植物志,出版时间,1987年
苦楝,中文学名,苦楝皮
苦楝,界,植物界
苦楝,族,川楝
苦楝,门,被子植物门
苦楝,纲,双子叶植物纲
苦楝,科,楝科
苦楝,属,楝属
东京市,中文名,东京都
东京市,别称,东京
